Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
221.46,1569.884,815.4,-34.04762,82.04, -,9.295994
221.51,1569.884,815.4,-34.04762,82.04, -,9.334889
221.56,1566.63,815.5,-37.14286,82.04, -,9.334889
221.61,1566.63,815.5,-37.14286,82.04, -,9.334889
221.66,1563.376,815.6,-37.14286,82.04, -,9.334889
221.71,1563.376,815.6,-37.14286,82.04, -,9.334889
221.76,1563.376,815.6,-30.95238,82.04, -,9.334889
221.81,1563.376,815.6,-30.95238,82.04, -,9.334889
221.86,1560.121,815.7,-34.04762,82.04, -,9.334889
221.91,1560.121,815.7,-30.95238,82.04, -,9.334889
221.96,1556.868,815.8,-34.04762,82.04, -,9.334889
222.01,1553.613,815.9,-34.04762,82.04, -,9.334889
222.06,1553.613,815.9,-34.04762,82.04, -,9.334889
222.11,1550.361,816,-34.04762,82.04, -,9.334889
222.16,1550.361,816,-30.95238,82.04, -,9.334889
222.21,1547.109,816.1,-34.04762,82.04, -,9.334889
222.26,1543.855,816.2,-34.04762,82.04, -,9.334889
222.31,1543.855,816.2,-34.04762,82.04, -,9.334889
222.36,1543.855,816.2,-30.95238,82.04, -,9.334889
222.41,1540.604,816.3,-30.95238,82.04, -,9.334889
222.46,1540.604,816.3,-30.95238,82.04, -,9.334889
222.51,1537.35,816.4,-30.95238,82.04, -,9.334889
222.56,1537.35,816.4,-30.95238,82.04, -,9.295994
222.61,1534.1,816.5,-30.95238,82.04, -,9.295994
222.66,1530.849,816.6,-34.04762,82.04, -,9.295994
222.71,1530.849,816.6,-30.95238,82.04, -,9.295994
222.76,1530.849,816.6,-30.95238,82.04, -,9.295994
222.81,1530.849,816.6,-30.95238,82.04, -,9.295994
222.86,1527.597,816.7,-34.04762,82.04, -,9.295994
222.91,1527.597,816.7,-30.95238,82.04, -,9.295994
222.96,1524.347,816.8,-34.04762,82.04, -,9.295994
223.01,1524.347,816.8,-30.95238,82.04, -,9.295994
223.06,1521.096,816.9,-30.95238,82.04, -,9.295994
223.11,1521.096,816.9,-30.95238,82.04, -,9.295994
223.16,1517.847,817,-30.95238,82.04, -,9.295994
223.21,1514.598,817.1,-34.04762,82.04, -,9.295994
223.26,1514.598,817.1,-30.95238,82.04, -,9.295994
223.31,1511.347,817.2,-30.95238,82.04, -,9.295994
223.36,1511.347,817.2,-30.95238,82.04, -,9.295994
223.41,1511.347,817.2,-30.95238,82.04, -,9.295994
223.46,1508.099,817.3,-30.95238,82.04, -,9.295994
223.51,1508.099,817.3,-30.95238,82.04, -,9.295994
223.56,1504.849,817.4,-30.95238,82.04, -,9.295994
223.61,1504.849,817.4,-30.95238,82.04, -,9.295994
223.66,1501.602,817.5,-30.95238,82.04, -,9.295994
223.71,1501.602,817.5,-27.85714,82.04, -,9.295994
223.76,1498.355,817.6,-30.95238,82.04, -,9.295994
223.81,1498.355,817.6,-30.95238,82.04, -,9.295994
223.86,1495.106,817.7,-34.04762,82.04, -,9.295994
223.91,1495.106,817.7,-30.95238,82.04, -,9.295994
223.96,1491.859,817.8,-34.04762,82.04, -,9.295994
224.01,1491.859,817.8,-30.95238,82.04, -,9.295994
224.06,1488.611,817.9,-34.04762,82.04, -,9.295994
224.11,1488.611,817.9,-30.95238,82.04, -,9.295994
224.16,1485.365,818,-34.04762,82.04, -,9.295994
224.21,1485.365,818,-30.95238,82.04, -,9.295994
224.26,1485.365,818,-27.85714,82.04, -,9.295994
224.31,1482.119,818.1,-30.95238,82.04, -,9.295994
224.36,1478.872,818.2,-30.95238,82.04, -,9.295994
224.41,1478.872,818.2,-30.95238,82.04, -,9.295994
224.46,1475.627,818.3,-34.04762,82.04, -,9.295994
224.51,1475.627,818.3,-30.95238,82.04, -,9.295994
224.56,1472.38,818.4,-34.04762,82.04, -,9.315441
224.61,1472.38,818.4,-30.95238,82.04, -,9.315441
224.66,1469.136,818.5,-34.04762,82.04, -,9.315441
224.71,1465.892,818.6,-34.04762,82.04, -,9.315441
224.76,1465.892,818.6,-34.04762,82.04, -,9.315441
224.81,1462.647,818.7,-34.04762,82.04, -,9.315441
224.86,1459.403,818.8,-37.14286,82.04, -,9.315441
224.91,1459.403,818.8,-34.04762,82.04, -,9.315441
224.96,1456.158,818.9,-37.14286,82.04, -,9.315441
225.01,1456.158,818.9,-34.04762,82.04, -,9.315441
225.06,1452.915,819,-37.14286,82.04, -,9.315441
225.11,1456.158,818.9,-30.95238,82.04, -,9.315441
225.16,1452.915,819,-34.04762,82.04, -,9.315441
225.21,1449.673,819.1,-34.04762,82.04, -,9.315441
225.26,1449.673,819.1,-34.04762,82.04, -,9.315441
225.31,1446.429,819.2,-37.14286,82.04, -,9.315441
225.36,1443.187,819.3,-37.14286,82.04, -,9.315441
225.41,1443.187,819.3,-34.04762,82.04, -,9.315441
225.46,1443.187,819.3,-34.04762,82.04, -,9.315441
225.51,1439.944,819.4,-34.04762,82.04, -,9.315441
225.56,1436.703,819.5,-37.14286,82.04, -,9.315441
225.61,1433.462,819.6,-37.14286,82.04, -,9.315441
225.66,1433.462,819.6,-37.14286,82.04, -,9.315441
225.71,1430.219,819.7,-37.14286,82.04, -,9.315441
225.76,1430.219,819.7,-34.04762,82.04, -,9.315441
225.81,1430.219,819.7,-34.04762,82.04, -,9.315441
225.86,1426.979,819.8,-34.04762,82.04, -,9.315441
225.91,1426.979,819.8,-30.95238,82.04, -,9.315441
225.96,1423.737,819.9,-34.04762,82.04, -,9.315441
226.01,1420.498,820,-34.04762,82.04, -,9.315441
226.06,1420.498,820,-34.04762,82.04, -,9.315441
226.11,1420.498,820,-30.95238,82.04, -,9.315441
226.16,1417.259,820.1,-37.14286,82.04, -,9.315441
226.21,1414.018,820.2,-37.14286,82.04, -,9.315441
226.26,1414.018,820.2,-34.04762,82.04, -,9.315441
226.31,1410.779,820.3,-37.14286,82.04, -,9.315441
226.36,1410.779,820.3,-34.04762,82.04, -,9.315441
226.41,1410.779,820.3,-30.95238,82.04, -,9.315441
226.46,1407.539,820.4,-34.04762,82.04, -,9.315441
226.51,1407.539,820.4,-34.04762,82.04, -,9.315441
226.56,1404.301,820.5,-34.04762,81.86, -,9.315441
226.61,1404.301,820.5,-30.95238,81.86, -,9.315441
226.66,1401.064,820.6,-30.95238,81.86, -,9.315441
226.71,1397.824,820.7,-34.04762,81.86, -,9.315441
226.76,1397.824,820.7,-30.95238,81.86, -,9.315441
226.81,1397.824,820.7,-30.95238,81.86, -,9.315441
226.86,1394.587,820.8,-34.04762,81.86, -,9.315441
226.91,1394.587,820.8,-30.95238,81.86, -,9.315441
226.96,1391.349,820.9,-34.04762,81.86, -,9.315441
227.01,1391.349,820.9,-30.95238,81.86, -,9.315441
227.06,1388.112,821,-30.95238,81.86, -,9.315441
227.11,1388.112,821,-30.95238,81.86, -,9.315441
227.16,1384.876,821.1,-34.04762,81.86, -,9.315441
227.21,1384.876,821.1,-30.95238,81.86, -,9.315441
227.26,1381.639,821.2,-30.95238,81.86, -,9.315441
227.31,1378.403,821.3,-34.04762,81.86, -,9.315441
227.36,1378.403,821.3,-30.95238,81.86, -,9.315441
227.41,1378.403,821.3,-30.95238,81.86, -,9.315441
227.46,1375.166,821.4,-34.04762,81.86, -,9.315441
227.51,1375.166,821.4,-30.95238,82.04, -,9.295994
227.56,1371.932,821.5,-34.04762,82.04, -,9.295994
227.61,1371.932,821.5,-30.95238,82.04, -,9.295994
227.66,1368.697,821.6,-34.04762,82.04, -,9.295994
227.71,1365.461,821.7,-34.04762,82.04, -,9.295994
227.76,1365.461,821.7,-30.95238,82.04, -,9.295994
227.81,1365.461,821.7,-30.95238,82.04, -,9.295994
227.86,1362.227,821.8,-34.04762,82.04, -,9.295994
227.91,1358.992,821.9,-34.04762,82.04, -,9.295994
227.96,1358.992,821.9,-34.04762,82.04, -,9.295994
228.01,1358.992,821.9,-30.95238,82.04, -,9.295994
228.06,1355.759,822,-34.04762,82.04, -,9.295994
228.11,1352.526,822.1,-34.04762,82.04, -,9.295994
228.16,1349.292,822.2,-37.14286,82.04, -,9.295994
228.21,1349.292,822.2,-34.04762,82.04, -,9.295994
228.26,1346.059,822.3,-37.14286,82.04, -,9.295994
228.31,1346.059,822.3,-34.04762,82.04, -,9.295994
228.36,1342.826,822.4,-34.04762,82.04, -,9.295994
228.41,1342.826,822.4,-34.04762,82.04, -,9.295994
228.46,1339.594,822.5,-37.14286,82.04, -,9.295994
228.51,1339.594,822.5,-34.04762,82.04, -,9.295994
228.56,1339.594,822.5,-34.04762,81.86, -,9.295994
228.61,1339.594,822.5,-30.95238,81.86, -,9.295994
228.66,1336.363,822.6,-34.04762,81.86, -,9.295994
228.71,1336.363,822.6,-30.95238,81.86, -,9.295994
228.76,1333.13,822.7,-30.95238,81.86, -,9.295994
228.81,1329.899,822.8,-34.04762,81.86, -,9.295994
228.86,1329.899,822.8,-34.04762,81.86, -,9.295994
228.91,1326.667,822.9,-34.04762,81.86, -,9.295994
228.96,1323.437,823,-34.04762,81.86, -,9.295994
229.01,1323.437,823,-34.04762,81.86, -,9.295994
229.06,1320.208,823.1,-37.14286,81.86, -,9.295994
229.11,1320.208,823.1,-34.04762,81.86, -,9.295994
229.16,1316.976,823.2,-34.04762,81.86, -,9.295994
229.21,1316.976,823.2,-30.95238,81.86, -,9.295994
229.26,1313.747,823.3,-34.04762,81.86, -,9.295994
229.31,1310.517,823.4,-34.04762,81.86, -,9.295994
229.36,1310.517,823.4,-34.04762,81.86, -,9.295994
229.41,1307.288,823.5,-34.04762,81.86, -,9.295994
229.46,1307.288,823.5,-34.04762,81.86, -,9.295994
229.51,1307.288,823.5,-30.95238,81.86, -,9.315441
229.56,1304.06,823.6,-34.04762,81.86, -,9.315441
229.61,1304.06,823.6,-34.04762,81.86, -,9.315441
229.66,1300.83,823.7,-37.14286,81.86, -,9.315441
229.71,1300.83,823.7,-34.04762,81.86, -,9.315441
229.76,1297.603,823.8,-37.14286,81.86, -,9.315441
229.81,1297.603,823.8,-34.04762,81.86, -,9.315441
229.86,1294.374,823.9,-34.04762,81.86, -,9.315441
229.91,1291.147,824,-37.14286,81.86, -,9.315441
229.96,1287.921,824.1,-37.14286,81.86, -,9.315441
230.01,1287.921,824.1,-34.04762,81.86, -,9.315441
230.06,1287.921,824.1,-34.04762,81.86, -,9.315441
230.11,1284.693,824.2,-34.04762,81.86, -,9.315441
230.16,1284.693,824.2,-34.04762,81.86, -,9.315441
230.21,1281.467,824.3,-34.04762,81.86, -,9.315441
230.26,1278.239,824.4,-37.14286,81.86, -,9.315441
230.31,1278.239,824.4,-34.04762,81.86, -,9.315441
230.36,1275.014,824.5,-34.04762,81.86, -,9.315441
230.41,1275.014,824.5,-34.04762,81.86, -,9.315441
230.46,1271.789,824.6,-34,81.86, -,9.315441
230.51,1271.789,824.6,-34,81.86, -,9.315441
230.56,1268.563,824.7,-37.09524,81.86, -,9.315441
230.61,1268.563,824.7,-34,81.86, -,9.315441
230.66,1265.339,824.8,-37.04762,81.86, -,9.315441
230.71,1265.339,824.8,-33.95238,81.86, -,9.315441
230.76,1265.339,824.8,-33.95238,81.86, -,9.315441
230.81,1262.113,824.9,-33.95238,81.86, -,9.315441
230.86,1258.889,825,-37,81.86, -,9.315441
230.91,1258.889,825,-33.90476,81.86, -,9.315441
230.96,1255.666,825.1,-33.85714,81.86, -,9.315441
231.01,1255.666,825.1,-30.76191,81.86, -,9.315441
231.06,1255.666,825.1,-30.76191,81.86, -,9.315441
231.11,1252.441,825.2,-33.80952,81.86, -,9.315441
231.16,1252.441,825.2,-30.71428,81.86, -,9.315441
231.21,1249.218,825.3,-33.76191,81.86, -,9.315441
231.26,1245.994,825.4,-33.71429,81.86, -,9.315441
231.31,1245.994,825.4,-30.61905,81.86, -,9.315441
231.36,1245.994,825.4,-30.61905,81.86, -,9.315441
231.41,1242.772,825.5,-30.57143,81.86, -,9.315441
231.46,1239.55,825.6,-33.61905,81.86, -,9.315441
231.51,1239.55,825.6,-30.57143,81.86, -,9.295994
231.56,1236.327,825.7,-33.61905,81.86, -,9.295994
231.61,1236.327,825.7,-30.52381,81.86, -,9.295994
231.66,1236.327,825.7,-30.52381,81.86, -,9.295994
231.71,1233.106,825.8,-30.52381,81.86, -,9.295994
231.76,1229.883,825.9,-33.57143,81.86, -,9.295994
231.81,1229.883,825.9,-33.57143,81.86, -,9.295994
231.86,1226.662,826,-33.52381,81.86, -,9.295994
231.91,1226.662,826,-30.47619,81.86, -,9.295994
231.96,1223.442,826.1,-33.52381,81.86, -,9.295994
232.01,1220.22,826.2,-33.52381,81.86, -,9.295994
232.06,1220.22,826.2,-33.52381,81.86, -,9.295994
232.11,1217.001,826.3,-36.57143,81.86, -,9.295994
232.16,1213.78,826.4,-36.57143,81.86, -,9.295994
232.21,1213.78,826.4,-36.57143,81.86, -,9.295994
232.26,1210.561,826.5,-36.57143,81.86, -,9.295994
232.31,1210.561,826.5,-33.52381,81.86, -,9.295994
232.36,1210.561,826.5,-33.52381,81.86, -,9.295994
232.41,1207.342,826.6,-36.57143,81.86, -,9.295994
232.46,1204.122,826.7,-36.57143,81.86, -,9.295994
232.51,1204.122,826.7,-33.52381,81.86, -,9.295994
232.56,1204.122,826.7,-33.52381,81.86, -,9.295994
232.61,1200.904,826.8,-33.52381,81.86, -,9.295994
232.66,1200.904,826.8,-33.52381,81.86, -,9.295994
232.71,1197.685,826.9,-36.57143,81.86, -,9.295994
232.76,1197.685,826.9,-33.52381,81.86, -,9.295994
232.81,1194.467,827,-33.52381,81.86, -,9.295994
232.86,1194.467,827,-33.52381,81.86, -,9.295994
232.91,1191.25,827.1,-33.52381,81.86, -,9.295994
232.96,1188.032,827.2,-36.57143,81.86, -,9.295994
233.01,1188.032,827.2,-33.52381,81.86, -,9.295994
233.06,1184.815,827.3,-33.52381,81.86, -,9.295994
233.11,1184.815,827.3,-33.52381,81.86, -,9.295994
233.16,1181.597,827.4,-33.52381,81.86, -,9.295994
233.21,1181.597,827.4,-30.47619,81.86, -,9.295994
233.26,1178.382,827.5,-33.52381,81.86, -,9.295994
233.31,1178.382,827.5,-30.47619,81.86, -,9.295994
233.36,1175.166,827.6,-33.52381,81.86, -,9.295994
233.41,1175.166,827.6,-33.52381,81.86, -,9.295994
233.46,1175.166,827.6,-30.47619,81.86, -,9.295994
233.51,1171.949,827.7,-30.47619,81.86, -,9.295994
233.56,1168.734,827.8,-33.52381,81.86, -,9.295994
233.61,1168.734,827.8,-33.52381,81.86, -,9.295994
233.66,1165.518,827.9,-33.52381,81.86, -,9.295994
233.71,1165.518,827.9,-33.52381,81.86, -,9.295994
233.76,1162.304,828,-33.52381,81.86, -,9.295994
233.81,1162.304,828,-33.52381,81.86, -,9.295994
233.86,1162.304,828,-30.47619,81.86, -,9.295994
233.91,1159.09,828.1,-33.52381,81.86, -,9.295994
233.96,1159.09,828.1,-30.47619,81.86, -,9.295994
234.01,1159.09,828.1,-27.42857,81.86, -,9.295994
234.06,1155.875,828.2,-30.47619,81.86, -,9.295994
234.11,1152.661,828.3,-30.47619,81.86, -,9.295994
234.16,1149.447,828.4,-33.52381,81.86, -,9.295994
234.21,1149.447,828.4,-30.47619,81.86, -,9.295994
234.26,1146.234,828.5,-33.52381,81.86, -,9.295994
234.31,1143.022,828.6,-33.52381,81.86, -,9.295994
234.36,1143.022,828.6,-33.52381,81.86, -,9.295994
234.41,1139.808,828.7,-33.52381,81.86, -,9.295994
234.46,1139.808,828.7,-33.52381,81.86, -,9.295994
234.51,1139.808,828.7,-33.52381,81.86, -,9.295994
234.56,1136.596,828.8,-33.52381,81.86, -,9.295994
234.61,1136.596,828.8,-30.47619,81.86, -,9.295994
234.66,1136.596,828.8,-30.47619,81.86, -,9.295994
234.71,1133.383,828.9,-30.47619,81.86, -,9.295994
234.76,1133.383,828.9,-30.47619,81.86, -,9.295994
234.81,1130.172,829,-30.47619,81.86, -,9.295994
234.86,1130.172,829,-30.47619,81.86, -,9.295994
234.91,1126.961,829.1,-33.52381,81.86, -,9.295994
234.96,1123.749,829.2,-33.52381,81.86, -,9.295994
235.01,1123.749,829.2,-33.52381,81.86, -,9.295994
235.06,1123.749,829.2,-33.52381,81.86, -,9.295994
235.11,1120.539,829.3,-33.52381,81.86, -,9.295994
235.16,1117.327,829.4,-33.52381,81.86, -,9.295994
235.21,1117.327,829.4,-30.47619,81.86, -,9.295994
235.26,1114.118,829.5,-33.52381,81.86, -,9.295994
235.31,1114.118,829.5,-30.47619,81.86, -,9.295994
235.36,1114.118,829.5,-27.42857,81.86, -,9.295994
235.41,1110.908,829.6,-30.47619,81.86, -,9.295994
235.46,1107.698,829.7,-30.47619,81.86, -,9.295994
235.51,1107.698,829.7,-30.47619,81.86, -,9.295994
235.56,1107.698,829.7,-30.47619,81.86, -,9.295994
235.61,1104.489,829.8,-30.47619,81.86, -,9.295994
235.66,1101.279,829.9,-33.52381,81.86, -,9.295994
235.71,1098.071,830,-36.57143,81.86, -,9.295994
235.76,1098.071,830,-33.52381,81.86, -,9.295994
235.81,1098.071,830,-33.52381,81.86, -,9.295994
235.86,1094.864,830.1,-33.52381,81.86, -,9.295994
235.91,1094.864,830.1,-33.52381,81.86, -,9.295994
235.96,1094.864,830.1,-30.47619,81.86, -,9.295994
236.01,1091.654,830.2,-30.47619,81.86, -,9.295994
236.06,1088.447,830.3,-33.52381,81.86, -,9.295994
236.11,1088.447,830.3,-33.52381,81.86, -,9.295994
236.16,1088.447,830.3,-30.47619,81.86, -,9.295994
236.21,1085.239,830.4,-30.47619,81.86, -,9.295994
236.26,1082.033,830.5,-33.52381,81.86, -,9.295994
236.31,1082.033,830.5,-30.47619,81.86, -,9.295994
236.36,1078.827,830.6,-33.52381,81.86, -,9.295994
236.41,1075.619,830.7,-36.57143,81.86, -,9.295994
236.46,1075.619,830.7,-33.52381,81.86, -,9.295994
236.51,1072.414,830.8,-33.52381,81.86, -,9.295994
236.56,1069.207,830.9,-36.57143,81.68, -,9.295994
236.61,1069.207,830.9,-36.57143,81.68, -,9.295994
236.66,1069.207,830.9,-33.52381,81.68, -,9.295994
236.71,1066.002,831,-33.52381,81.68, -,9.295994
236.76,1066.002,831,-30.47619,81.68, -,9.295994
236.81,1066.002,831,-30.47619,81.68, -,9.295994
236.86,1062.797,831.1,-33.52381,81.68, -,9.295994
236.91,1062.797,831.1,-30.47619,81.68, -,9.295994
236.96,1059.591,831.2,-33.52381,81.68, -,9.295994
237.01,1059.591,831.2,-33.52381,81.68, -,9.295994
237.06,1056.387,831.3,-33.52381,81.68, -,9.295994
237.11,1056.387,831.3,-30.47619,81.68, -,9.295994
237.16,1053.182,831.4,-33.52381,81.68, -,9.295994
237.21,1053.182,831.4,-33.52381,81.68, -,9.295994
237.26,1049.979,831.5,-33.52381,81.68, -,9.295994
237.31,1046.776,831.6,-33.52381,81.68, -,9.295994
237.36,1043.571,831.7,-36.57143,81.68, -,9.295994
237.41,1043.571,831.7,-33.52381,81.68, -,9.295994
237.46,1040.369,831.8,-33.52381,81.68, -,9.295994
237.51,1040.369,831.8,-33.52381,81.86, -,9.315441
237.56,1037.165,831.9,-33.52381,81.86, -,9.315441
237.61,1037.165,831.9,-30.47619,81.86, -,9.315441
237.66,1033.964,832,-33.52381,81.86, -,9.315441
237.71,1033.964,832,-33.52381,81.86, -,9.315441
237.76,1030.762,832.1,-33.52381,81.86, -,9.315441
237.81,1030.762,832.1,-33.52381,81.86, -,9.315441
237.86,1030.762,832.1,-33.52381,81.86, -,9.315441
237.91,1027.559,832.2,-33.52381,81.86, -,9.315441
237.96,1027.559,832.2,-33.52381,81.86, -,9.315441
238.01,1024.359,832.3,-33.52381,81.86, -,9.315441
238.06,1021.156,832.4,-36.57143,81.86, -,9.315441
238.11,1017.956,832.5,-36.57143,81.86, -,9.315441
238.16,1017.956,832.5,-36.57143,81.86, -,9.315441
238.21,1014.756,832.6,-36.57143,81.86, -,9.315441
238.26,1014.756,832.6,-36.57143,81.86, -,9.315441
238.31,1011.555,832.7,-36.57143,81.86, -,9.315441
238.36,1011.555,832.7,-33.52381,81.86, -,9.315441
238.41,1008.356,832.8,-33.52381,81.86, -,9.315441
238.46,1005.155,832.9,-36.57143,81.86, -,9.315441
238.51,1005.155,832.9,-33.52381,81.86, -,9.315441
238.56,1001.957,833,-36.57143,81.68, -,9.295994
238.61,1001.957,833,-33.52381,81.68, -,9.295994
238.66,998.7584,833.1,-36.57143,81.68, -,9.295994
238.71,998.7584,833.1,-33.52381,81.68, -,9.295994
238.76,995.5585,833.2,-36.57143,81.68, -,9.295994
238.81,992.361,833.3,-36.57143,81.68, -,9.295994
238.86,992.361,833.3,-36.57143,81.68, -,9.295994
238.91,989.1617,833.4,-39.61905,81.68, -,9.295994
238.96,989.1617,833.4,-36.57143,81.68, -,9.295994
239.01,985.9648,833.5,-39.61905,81.68, -,9.295994
239.06,985.9648,833.5,-36.57143,81.68, -,9.295994
239.11,982.7681,833.6,-36.57143,81.68, -,9.295994
239.16,982.7681,833.6,-33.52381,81.68, -,9.295994
239.21,979.5698,833.7,-36.57143,81.68, -,9.295994
239.26,979.5698,833.7,-33.52381,81.68, -,9.295994
239.31,979.5698,833.7,-33.52381,81.68, -,9.295994
239.36,976.3738,833.8,-33.52381,81.68, -,9.295994
239.41,973.1761,833.9,-36.57143,81.68, -,9.295994
239.46,973.1761,833.9,-33.52381,81.68, -,9.295994
239.51,969.9807,834,-33.52381,81.68, -,9.295994
239.56,969.9807,834,-33.52381,81.68, -,9.295994
239.61,966.7856,834.1,-33.52381,81.68, -,9.295994
239.66,963.5889,834.2,-36.57143,81.68, -,9.295994
239.71,960.3944,834.3,-36.57143,81.68, -,9.295994
239.76,960.3944,834.3,-36.57143,81.68, -,9.295994
239.81,960.3944,834.3,-33.52381,81.68, -,9.295994
239.86,957.1982,834.4,-33.52381,81.68, -,9.295994
239.91,957.1982,834.4,-33.52381,81.68, -,9.295994
239.96,954.0044,834.5,-33.52381,81.68, -,9.295994
240.01,950.8109,834.6,-36.57143,81.68, -,9.295994
240.06,950.8109,834.6,-33.52381,81.68, -,9.295994
240.11,950.8109,834.6,-33.52381,81.68, -,9.295994
240.16,947.6157,834.7,-33.52381,81.68, -,9.295994
240.21,944.4227,834.8,-36.57143,81.68, -,9.295994
240.26,941.2281,834.9,-36.57143,81.68, -,9.295994
240.31,941.2281,834.9,-36.57143,81.68, -,9.295994
240.36,941.2281,834.9,-36.57143,81.68, -,9.295994
240.41,938.0358,835,-36.57143,81.68, -,9.295994
240.46,934.8438,835.1,-36.57143,81.68, -,9.295994
240.51,934.8438,835.1,-36.57143,81.68, -,9.295994
240.56,934.8438,835.1,-33.52381,81.68, -,9.295994
240.61,931.6502,835.2,-36.57143,81.68, -,9.295994
240.66,928.4588,835.3,-36.57143,81.68, -,9.295994
240.71,925.2658,835.4,-36.57143,81.68, -,9.295994
240.76,925.2658,835.4,-33.52381,81.68, -,9.295994
240.81,925.2658,835.4,-33.52381,81.68, -,9.295994
240.86,922.075,835.5,-36.57143,81.68, -,9.295994
240.91,918.8846,835.6,-36.57143,81.68, -,9.295994
240.96,918.8846,835.6,-36.57143,81.68, -,9.295994
241.01,915.6925,835.7,-36.57143,81.68, -,9.295994
241.06,915.6925,835.7,-33.52381,81.68, -,9.295994
241.11,912.5026,835.8,-36.57143,81.68, -,9.295994
241.16,912.5026,835.8,-36.57143,81.68, -,9.295994
241.21,909.3112,835.9,-36.57143,81.68, -,9.295994
241.26,906.1219,836,-36.57143,81.68, -,9.295994
241.31,906.1219,836,-33.52381,81.68, -,9.295994
241.36,906.1219,836,-33.52381,81.68, -,9.295994
241.41,906.1219,836,-33.52381,81.68, -,9.295994
241.46,899.7425,836.2,-36.57143,81.68, -,9.295994
241.51,899.7425,836.2,-33.52381,81.68, -,9.295994
241.56,899.7425,836.2,-33.52381,81.68, -,9.295994
241.61,896.5542,836.3,-36.57143,81.68, -,9.295994
241.66,893.3643,836.4,-36.57143,81.68, -,9.295994
241.71,893.3643,836.4,-33.52381,81.68, -,9.295994
241.76,890.1766,836.5,-33.52381,81.68, -,9.295994
241.81,890.1766,836.5,-33.52381,81.68, -,9.295994
241.86,890.1766,836.5,-33.52381,81.68, -,9.295994
241.91,886.9892,836.6,-33.52381,81.68, -,9.295994
241.96,886.9892,836.6,-30.47619,81.68, -,9.295994
242.01,883.8002,836.7,-33.52381,81.68, -,9.295994
242.06,880.6135,836.8,-33.52381,81.68, -,9.295994
242.11,877.425,836.9,-36.57143,81.68, -,9.295994
242.16,877.425,836.9,-33.52381,81.68, -,9.295994
242.21,874.239,837,-36.57143,81.68, -,9.295994
242.26,874.239,837,-33.52381,81.68, -,9.295994
242.31,871.0531,837.1,-33.52381,81.68, -,9.295994
242.36,867.8657,837.2,-36.57143,81.68, -,9.295994
242.41,867.8657,837.2,-36.57143,81.68, -,9.295994
242.46,864.6804,837.3,-39.61905,81.68, -,9.295994
242.51,864.6804,837.3,-33.52381,81.68, -,9.295994
242.56,864.6804,837.3,-33.52381,81.68, -,9.295994
242.61,861.4936,837.4,-36.57143,81.68, -,9.295994
242.66,861.4936,837.4,-33.52381,81.68, -,9.295994
242.71,858.309,837.5,-33.52381,81.68, -,9.295994
242.76,855.1247,837.6,-36.57143,81.68, -,9.295994
242.81,855.1247,837.6,-33.52381,81.68, -,9.295994
242.86,851.9388,837.7,-36.57143,81.68, -,9.295994
242.91,848.7551,837.8,-39.61905,81.68, -,9.295994
242.96,848.7551,837.8,-36.57143,81.68, -,9.295994
243.01,848.7551,837.8,-36.57143,81.68, -,9.295994
243.06,842.3868,838,-39.57143,81.68, -,9.295994
243.11,842.3868,838,-36.52381,81.68, -,9.295994
243.16,842.3868,838,-33.47619,81.68, -,9.295994
243.21,839.204,838.1,-36.52381,81.68, -,9.295994
243.26,839.204,838.1,-33.47619,81.68, -,9.295994
243.31,836.0197,838.2,-36.52381,81.68, -,9.295994
243.36,836.0197,838.2,-33.47619,81.68, -,9.295994
243.41,832.8375,838.3,-33.47619,81.68, -,9.295994
243.46,832.8375,838.3,-33.47619,81.68, -,9.295994
243.51,829.6537,838.4,-33.47619,81.68, -,9.295994
243.56,826.4722,838.5,-36.52381,81.68, -,9.295994
243.61,826.4722,838.5,-36.52381,81.68, -,9.295994
243.66,823.291,838.6,-36.52381,81.68, -,9.295994
243.71,823.291,838.6,-36.52381,81.68, -,9.295994
243.76,820.1082,838.7,-36.52381,81.68, -,9.295994
243.81,820.1082,838.7,-33.47619,81.68, -,9.295994
243.86,820.1082,838.7,-33.47619,81.68, -,9.295994
243.91,816.9276,838.8,-33.47619,81.68, -,9.295994
243.96,816.9276,838.8,-30.42857,81.68, -,9.295994
244.01,813.7453,838.9,-33.47619,81.68, -,9.295994
244.06,810.5654,839,-36.52381,81.68, -,9.295994
244.11,810.5654,839,-30.47619,81.68, -,9.295994
244.16,807.3857,839.1,-33.52381,81.68, -,9.295994
244.21,807.3857,839.1,-33.52381,81.68, -,9.295994
244.26,807.3857,839.1,-30.47619,81.68, -,9.295994
244.31,804.2043,839.2,-33.52381,81.68, -,9.295994
244.36,801.0253,839.3,-33.52381,81.68, -,9.295994
244.41,801.0253,839.3,-33.52381,81.68, -,9.295994
244.46,797.8446,839.4,-33.52381,81.68, -,9.295994
244.51,797.8446,839.4,-33.52381,81.68, -,9.295994
244.56,794.6661,839.5,-33.52381,81.68, -,9.295994
244.61,791.488,839.6,-33.52381,81.68, -,9.295994
244.66,791.488,839.6,-33.52381,81.68, -,9.295994
244.71,791.488,839.6,-30.47619,81.68, -,9.295994
244.76,788.3082,839.7,-33.52381,81.68, -,9.295994
244.81,785.1307,839.8,-33.52381,81.68, -,9.295994
244.86,781.9515,839.9,-36.57143,81.68, -,9.295994
244.91,781.9515,839.9,-36.57143,81.68, -,9.295994
